Date,Open,High,Low,Close,Adj_Close,Volume,Capital_Gains,Repaired?
2018-02-15,76.93000030517578,76.93000030517578,76.6500015258789,76.6500015258789,68.45740509033203,300,0.0,False
2018-02-16,77.27999877929688,77.61299896240234,77.27999877929688,77.58000183105469,69.28801727294922,2100,0.0,False
2018-02-20,77.19000244140625,77.54000091552734,76.97799682617188,76.97799682617188,68.75033569335938,2700,0.0,False
2018-02-21,77.5199966430664,77.5199966430664,77.5199966430664,77.5199966430664,69.23441314697266,400,0.0,False
2018-02-22,79.27999877929688,79.27999877929688,76.91000366210938,76.91000366210938,68.68961334228516,2700,0.0,False
2018-02-23,77.30400085449219,77.68099975585938,77.30400085449219,77.68099975585938,69.3781967163086,800,0.0,False
2018-02-26,78.13999938964844,78.42500305175781,77.91000366210938,78.42500305175781,70.04268646240234,13100,0.0,False
2018-02-27,78.70999908447266,78.70999908447266,77.5,77.5,69.21653747558594,6200,0.0,False
2018-02-28,77.97000122070312,77.9800033569336,76.84700012207031,76.88700103759766,68.66905975341797,6900,0.0,False
2018-03-01,76.55999755859375,76.96700286865234,75.55699920654297,76.01000213623047,67.88582611083984,2500,0.0,False
2018-03-02,75.27999877929688,76.63999938964844,75.23999786376953,76.58999633789062,68.40380096435547,5400,0.0,False
2018-03-05,77.11000061035156,77.62999725341797,77.08999633789062,77.62999725341797,69.33263397216797,7100,0.0,False
2018-03-06,77.63999938964844,77.7699966430664,77.63999938964844,77.70999908447266,69.4040756225586,2900,0.0,False
2018-03-07,78.41000366210938,78.41000366210938,78.41000366210938,78.41000366210938,70.02928161621094,600,0.0,False
2018-03-08,78.83999633789062,78.83999633789062,78.38099670410156,78.38099670410156,70.00340270996094,1500,0.0,False
2018-03-09,79.0,79.35900115966797,79.0,79.35900115966797,70.87686920166016,1300,0.0,False
2018-03-12,79.83999633789062,79.83999633789062,79.49500274658203,79.6500015258789,71.1367416381836,2300,0.0,False
2018-03-13,79.98999786376953,79.98999786376953,79.25,79.25,70.77950286865234,1600,0.0,False
2018-03-14,79.66000366210938,79.66000366210938,78.77899932861328,78.87000274658203,70.44011688232422,1700,0.0,False
2018-03-15,78.80999755859375,78.80999755859375,78.66000366210938,78.69000244140625,70.27937316894531,2800,0.0,False
2018-03-16,79.08000183105469,79.16999816894531,79.08000183105469,79.16999816894531,70.70805358886719,2600,0.0,False
2018-03-19,78.62000274658203,78.63700103759766,77.94999694824219,77.94999694824219,69.61845397949219,3500,0.0,False
2018-03-20,78.5199966430664,78.55999755859375,78.45999908447266,78.55999755859375,70.16324615478516,1800,0.0,False
2018-03-21,78.67900085449219,78.87999725341797,78.55899810791016,78.7699966430664,70.35076904296875,2400,0.0,False
2018-03-22,77.97000122070312,77.97000122070312,77.0,77.0,68.77000427246094,2600,0.0,False
2018-03-23,77.97000122070312,77.97000122070312,75.2300033569336,75.2300033569336,67.18916320800781,4700,0.0,False
2018-03-26,75.9800033569336,75.9800033569336,75.9800033569336,75.9800033569336,67.85902404785156,500,0.0,False
2018-03-27,76.88999938964844,77.27999877929688,75.18000030517578,75.18000030517578,67.1445083618164,2800,0.0,False
2018-03-28,75.4800033569336,75.8499984741211,75.19999694824219,75.30000305175781,67.251708984375,3900,0.0,False
2018-03-29,76.29000091552734,76.29000091552734,76.29000091552734,76.29000091552734,68.1358642578125,400,0.0,False
2018-04-02,76.1500015258789,76.1500015258789,74.19999694824219,74.19999694824219,66.26924896240234,1900,0.0,False
2018-04-03,75.10900115966797,75.11000061035156,75.08000183105469,75.08000183105469,67.0551986694336,700,0.0,False
2018-04-04,75.8499984741211,75.8499984741211,75.84300231933594,75.84300231933594,67.73664855957031,700,0.0,False
2018-04-05,77.0780029296875,77.0780029296875,77.01000213623047,77.0479965209961,68.8128433227539,1200,0.0,False
2018-04-06,77.0,77.0,75.38400268554688,75.4000015258789,67.34099578857422,2600,0.0,False
2018-04-09,76.25,76.25,76.25,76.25,68.10016632080078,300,0.0,False
2018-04-10,76.98600006103516,77.2300033569336,76.98600006103516,77.2300033569336,68.97540283203125,4800,0.0,False
