Date,Open,High,Low,Close,Adj_Close,Volume,Capital_Gains,Repaired?
2002-07-30,81.75,81.9000015258789,81.5199966430664,81.5199966430664,36.139804613085325,6100,0.0,True
2002-07-31,81.94999694824219,82.80000305175781,81.9000015258789,82.52999877929688,36.58759612733605,29400,0.0,True
2002-08-01,82.54000091552734,83.0199966430664,82.54000091552734,83.0,36.79593152428889,25000,0.0,True
2002-08-02,83.16000366210938,84.0999984741211,82.87999725341797,83.8499984741211,37.17278695449638,52800,0.0,True
2002-08-05,84.04000091552734,84.44000244140625,83.8499984741211,84.22000122070312,37.33678005660491,61100,0.0,True
2002-08-06,83.87000274658203,83.9000015258789,83.22000122070312,83.5,37.017592785110466,64900,0.0,True
2002-08-07,83.5999984741211,84.13999938964844,83.36000061035156,83.69999694824219,37.10625419938371,40300,0.0,True
2002-08-08,83.58000183105469,83.7699966430664,83.36000061035156,83.69999694824219,37.10625419938371,40900,0.0,True
2002-08-09,84.0,84.87999725341797,84.0,84.87999725341797,37.62938512660818,35900,0.0,True
2002-08-12,85.30000305175781,86.69999694824219,85.13999938964844,85.4000015258789,37.859907121260136,32100,0.0,True
2002-08-13,85.77999877929688,86.47000122070312,85.37000274658203,86.44999694824219,38.325377614910025,75400,0.0,True
2002-08-14,87.45999908447266,87.9000015258789,86.75,86.77999877929688,38.471711050465544,130000,0.0,True
2002-08-15,86.37999725341797,86.5,85.8499984741211,86.0199966430664,38.134752097910244,87100,0.0,True
2002-08-16,86.44000244140625,86.5199966430664,84.81999969482422,85.05999755859375,37.70915490649712,85000,0.0,True
2002-08-19,85.05000305175781,85.33999633789062,84.70999908447266,85.31999969482422,37.82444873566162,47300,0.0,True
2002-08-20,85.62000274658203,86.29000091552734,85.5999984741211,86.2699966430664,38.24561942272879,40800,0.0,True
2002-08-21,85.68000030517578,86.0999984741211,85.62999725341797,85.80999755859375,38.041691217275705,40000,0.0,True
2002-08-22,85.55000305175781,85.55000305175781,85.05999755859375,85.05999755859375,37.70915490649712,34400,0.0,True
2002-08-23,85.19999694824219,85.94999694824219,85.19999694824219,85.9000015258789,38.081572244650935,20100,0.0,True
2002-08-26,85.69999694824219,86.20999908447266,85.66999816894531,85.9800033569336,38.11704221795717,23900,0.0,True
2002-08-27,85.4000015258789,85.68000030517578,85.19999694824219,85.44000244140625,37.87761313864397,301800,0.0,True
2002-08-28,86.04000091552734,86.18000030517578,85.83999633789062,85.87000274658203,38.068254105920694,18100,0.0,True
2002-08-29,86.76000213623047,86.86000061035156,86.3499984741211,86.55999755859375,38.37414641410031,135700,0.0,True
2002-08-30,86.75,87.12999725341797,86.44999694824219,87.08000183105469,38.6047031718754,78100,0.0,True
2002-09-03,87.08000183105469,88.04000091552734,87.0,88.04000091552734,39.19817148491131,102100,0.0,True
2002-09-04,88.02999877929688,88.30000305175781,87.83999633789062,88.0199966430664,39.189287575665496,66300,0.0,True
2002-09-05,88.56999969482422,88.6500015258789,87.37999725341797,88.5,39.40298808128897,648400,0.0,True
2002-09-06,87.97000122070312,88.19000244140625,87.19999694824219,87.45999908447266,38.93993555598164,140000,0.0,True
2002-09-09,87.5,87.83000183105469,87.26000213623047,87.33000183105469,38.88207426880672,83800,0.0,True
2002-09-10,87.16999816894531,88.0,87.0,87.75,39.06908442100037,336000,0.0,True
2002-09-11,87.0,87.30000305175781,86.75,87.29000091552734,38.86424851177652,177700,0.0,True
2002-09-12,87.4800033569336,88.13999938964844,87.47000122070312,87.97000122070312,39.16703531428935,43400,0.0,True
