Date,Open,High,Low,Close,Adj_Close,Volume,Capital_Gains,Repaired?
2019-09-26,50.290000915527344,50.290000915527344,50.11000061035156,50.141998291015625,45.6722297668457,5600,0.0,False
2019-09-27,49.91999816894531,49.91999816894531,49.86399841308594,49.86399841308594,45.41902160644531,1100,0.0,False
2019-09-30,50.04999923706055,50.2400016784668,50.04999923706055,50.14500045776367,45.67497634887695,2300,0.0,False
2019-10-01,50.0,50.0099983215332,49.47800064086914,49.47800064086914,45.06743621826172,3700,0.0,False
2019-10-02,48.849998474121094,48.849998474121094,48.40999984741211,48.5880012512207,44.256771087646484,1400,0.0,False
2019-10-03,48.2400016784668,48.8390007019043,48.2400016784668,48.8390007019043,44.48540115356445,18500,0.0,False
2019-10-04,49.189998626708984,49.54600143432617,49.189998626708984,49.54600143432617,45.1293830871582,60700,0.0,False
2019-10-07,49.39500045776367,49.39500045776367,49.39500045776367,49.39500045776367,44.99183654785156,100,0.0,False
2019-10-08,48.694000244140625,48.97999954223633,48.54399871826172,48.54399871826172,44.21670150756836,23500,0.0,False
2019-10-09,48.869998931884766,49.040000915527344,48.8650016784668,48.99700164794922,44.62931442260742,105000,0.0,False
2019-10-10,49.0,49.47999954223633,49.0,49.31100082397461,44.91533279418945,24100,0.0,False
2019-10-11,49.84000015258789,50.33000183105469,49.84000015258789,50.02000045776367,45.56112289428711,3100,0.0,False
2019-10-14,49.93000030517578,50.0,49.9119987487793,49.9119987487793,45.46275329589844,40200,0.0,False
2019-10-15,50.529998779296875,50.54499816894531,50.41999816894531,50.41999816894531,45.92546463012695,4400,0.0,False
2019-10-16,50.44200134277344,50.44200134277344,50.290000915527344,50.30400085449219,45.819801330566406,49200,0.0,False
2019-10-17,50.540000915527344,50.66999816894531,50.4010009765625,50.500999450683594,45.999244689941406,32600,0.0,False
2019-10-18,50.369998931884766,50.470001220703125,50.220001220703125,50.36899948120117,45.87901306152344,2400,0.0,False
2019-10-21,50.709999084472656,50.72999954223633,50.650001525878906,50.6879997253418,46.16957473754883,12500,0.0,False
2019-10-22,50.779998779296875,50.810001373291016,50.57899856567383,50.57899856567383,46.0703010559082,6400,0.0,False
2019-10-23,50.61000061035156,50.672000885009766,50.560001373291016,50.672000885009766,46.154998779296875,91000,0.0,False
2019-10-24,50.85499954223633,50.86000061035156,50.63999938964844,50.82500076293945,46.29436111450195,2475700,0.0,False
2019-10-25,50.93000030517578,51.119998931884766,50.93000030517578,51.0880012512207,46.53392028808594,2400,0.0,False
2019-10-28,51.39400100708008,51.439998626708984,51.349998474121094,51.38399887084961,46.80353546142578,24500,0.0,False
2019-10-29,51.630001068115234,51.630001068115234,51.310001373291016,51.37799835205078,46.798065185546875,29600,0.0,False
2019-10-30,51.45000076293945,51.45000076293945,51.15800094604492,51.36800003051758,46.78896713256836,6700,0.0,False
2019-10-31,51.0,51.09600067138672,50.90999984741211,51.09600067138672,46.541194915771484,6400,0.0,False
2019-11-01,51.689998626708984,51.77000045776367,51.66999816894531,51.74300003051758,47.13051986694336,21100,0.0,False
2019-11-04,52.02000045776367,52.14500045776367,52.02000045776367,52.07600021362305,47.43384552001953,24300,0.0,False
2019-11-05,52.29999923706055,52.29999923706055,52.10499954223633,52.10499954223633,47.46025466918945,41300,0.0,False
2019-11-06,52.0,52.08000183105469,51.96900177001953,52.05699920654297,47.41653823852539,23500,0.0,False
2019-11-07,52.43000030517578,52.45000076293945,52.198001861572266,52.198001861572266,47.54496765136719,11700,0.0,False
2019-11-08,52.150001525878906,52.358001708984375,52.150001525878906,52.358001708984375,47.690704345703125,43200,0.0,False
