Date,Open,High,Low,Close,Adj_Close,Volume,Repaired?
2000-01-03,20.433448791503906,20.453115463256836,19.509124755859375,19.66645622253418,11.245628356933594,3401096,False
2000-01-04,19.233795166015625,19.64678955078125,18.565134048461914,18.860132217407227,10.784557342529297,5350163,False
2000-01-05,18.860132217407227,18.958463668823242,18.407804489135742,18.486469268798828,10.570892333984375,6204409,False
2000-01-06,18.407804489135742,19.45012664794922,17.89647674560547,19.3714599609375,11.076943397521973,9770125,False
2000-01-07,19.3714599609375,20.354782104492188,19.07646369934082,20.138452529907227,11.515522956848145,6348055,False
2000-01-10,20.138452529907227,20.531780242919922,20.040119171142578,20.335115432739258,11.627974510192871,3909258,False
2000-01-11,20.256450653076172,20.2761173248291,19.804122924804688,19.863121032714844,11.358084678649902,3511690,False
2000-01-12,19.882787704467773,20.61044692993164,19.863121032714844,20.31545066833496,11.616735458374023,4023666,False
2000-01-13,20.197450637817383,20.728445053100586,20.138452529907227,20.531780242919922,11.740436553955078,3347070,False
2000-01-14,20.531780242919922,20.531780242919922,19.823789596557617,20.079452514648438,11.48178768157959,4831831,False
2000-01-18,19.823789596557617,19.961454391479492,18.938798904418945,19.7451229095459,11.29061222076416,7745739,False
2000-01-19,19.627124786376953,19.98111915588379,19.01746368408203,19.09613037109375,10.919507026672363,5754087,False
2000-01-20,19.214128494262695,19.29279327392578,18.270137786865234,18.663467407226562,10.672100067138672,6102078,False
2000-01-21,18.72246742248535,19.194461822509766,18.270137786865234,19.07646369934082,10.908254623413086,7201984,False
2000-01-24,19.66645622253418,20.059785842895508,18.72246742248535,18.879798889160156,10.795805931091309,8651152,False
2000-01-25,18.683134078979492,18.76180076599121,17.621145248413086,17.89647674560547,10.233522415161133,8228160,False
2000-01-26,17.89647674560547,18.250471115112305,17.424480438232422,17.935808181762695,10.256013870239258,7009397,False
2000-01-27,17.935808181762695,18.05380630493164,16.991819381713867,17.365480422973633,9.929889678955078,6155468,False
2000-01-28,17.286815643310547,17.345815658569336,16.20516014099121,16.441158294677734,9.40134334564209,11385821,False
2000-01-31,16.55915641784668,16.91315269470215,16.46082305908203,16.657489776611328,9.525046348571777,6506637,False
2000-02-01,16.834487915039062,16.991819381713867,16.53948974609375,16.89348602294922,9.659997940063477,8373394,False
2000-02-02,16.952486038208008,17.149150848388672,16.736154556274414,16.91315269470215,9.671242713928223,4869014,False
2000-02-03,17.070484161376953,17.109817504882812,16.20516014099121,16.657489776611328,9.525046348571777,7058338,False
2000-02-04,16.677154541015625,16.834487915039062,15.733165740966797,16.165828704833984,9.243905067443848,10730199,False
2000-02-07,16.106828689575195,16.362491607666016,15.831498146057129,16.106828689575195,9.21016788482666,11746524,False
2000-02-08,16.047828674316406,16.24449348449707,15.713499069213867,16.047828674316406,9.176433563232422,7658344,False
2000-02-09,16.323158264160156,16.53948974609375,15.890497207641602,15.929829597473145,9.108960151672363,8769055,False
2000-02-10,15.969162940979004,16.26416015625,15.654500007629395,15.77249813079834,9.018993377685547,5535440,False
2000-02-11,15.77249813079834,16.067495346069336,14.966174125671387,15.221837997436523,8.704113960266113,6336932,False
2000-02-14,15.359502792358398,16.20516014099121,15.359502792358398,15.831498146057129,9.052729606628418,7424444,False
2000-02-15,15.929829597473145,16.6378231048584,15.615166664123535,16.50015640258789,9.435084342956543,10315788,False
2000-02-16,16.57882308959961,16.952486038208008,16.362491607666016,16.401824951171875,9.41476821899414,6143392,False
2000-02-17,16.991819381713867,17.1884822845459,16.362491607666016,17.031152725219727,9.776000022888184,6334072,False
2000-02-18,17.070484161376953,17.149150848388672,16.323158264160156,16.480491638183594,9.459921836853027,4666893,False
2000-02-22,16.87381935119629,17.129484176635742,16.146160125732422,16.834487915039062,9.663114547729492,4588714,False
2000-02-23,16.834487915039062,17.109817504882812,16.59848976135254,16.59848976135254,9.5276517868042,5782371,False
2000-02-24,16.6378231048584,16.716487884521484,15.79216480255127,16.008495330810547,9.188987731933594,7706650,False
2000-02-25,15.890497207641602,16.087162017822266,15.693833351135254,15.752832412719727,9.04223346710205,6911514,False
2000-02-28,15.969162940979004,16.28382682800293,15.733165740966797,16.067495346069336,9.22285270690918,11246306,False
2000-02-29,16.362491607666016,16.362491607666016,15.890497207641602,16.028162002563477,9.200275421142578,5150902,False
2000-03-01,16.028162002563477,16.087162017822266,15.339836120605469,15.988828659057617,9.17770004272461,5820189,False
2000-03-02,15.969162940979004,16.165828704833984,15.615166664123535,15.988828659057617,9.17770004272461,5262132,False
2000-03-03,15.910163879394531,16.657489776611328,15.733165740966797,16.30349349975586,9.358322143554688,5078444,False
2000-03-06,16.46082305908203,16.57882308959961,15.497167587280273,15.733165740966797,9.030949592590332,5253552,False
2000-03-07,15.77249813079834,16.22482681274414,15.339836120605469,15.890497207641602,9.121255874633789,5278022,False
2000-03-08,15.890497207641602,15.890497207641602,15.418501853942871,15.497167587280273,8.895484924316406,5309485,False
2000-03-09,15.261171340942383,15.418501853942871,14.631843566894531,15.123504638671875,8.68099594116211,7058656,False
2000-03-10,15.044839859008789,15.575834274291992,14.769509315490723,15.379169464111328,8.827753067016602,6406212,False
2000-03-13,15.261171340942383,15.556166648864746,15.162837982177734,15.418501853942871,8.850326538085938,4731724,False
2000-03-14,15.595499992370605,15.929829597473145,15.595499992370605,15.713499069213867,9.019657135009766,7657391,False
2000-03-15,15.752832412719727,17.46381378173828,15.536500930786133,16.952486038208008,9.73084831237793,9841630,False
2000-03-16,17.267148971557617,18.230806350708008,17.070484161376953,17.935808181762695,10.295279502868652,10592910,False
2000-03-17,17.621145248413086,18.368471145629883,17.050817489624023,17.1884822845459,9.866313934326172,8560579,False
2000-03-20,17.1884822845459,18.19147300720215,16.972152709960938,17.660478591918945,10.137236595153809,5574530,False
2000-03-21,17.54248046875,18.19147300720215,17.385147094726562,17.85714340209961,10.25012493133545,5469338,False
2000-03-22,18.0931396484375,18.329137802124023,17.424480438232422,17.562145233154297,10.080790519714355,8359729,False
2000-03-23,17.581811904907227,18.368471145629883,17.306482315063477,18.368471145629883,10.543631553649902,5560864,False
2000-03-24,18.0931396484375,18.565134048461914,17.77847671508789,17.955474853515625,10.30656909942627,5240840,False
2000-03-27,18.525802612304688,18.525802612304688,17.935808181762695,18.073474884033203,10.374300003051758,4734584,False
2000-03-28,17.935808181762695,18.329137802124023,17.935808181762695,18.19147300720215,10.442034721374512,3827583,False
2000-03-29,18.05380630493164,18.329137802124023,17.719478607177734,18.13247299194336,10.408169746398926,3656607,False
2000-03-30,18.0931396484375,19.509124755859375,18.0931396484375,19.312461853027344,11.085488319396973,6609287,False
2000-03-31,18.879798889160156,20.29578399658203,18.801132202148438,19.882787704467773,11.412860870361328,8862489,False
2000-04-03,19.882787704467773,20.099119186401367,18.801132202148438,19.469791412353516,11.175795555114746,6804734,False
2000-04-04,19.823789596557617,20.099119186401367,18.74213218688965,19.882787704467773,11.412860870361328,4932256,False
2000-04-05,19.587791442871094,19.7451229095459,19.03713035583496,19.194461822509766,11.017756462097168,4320809,False
2000-04-06,19.214128494262695,19.70578956604004,19.115795135498047,19.35179328918457,11.10805892944336,3677264,False
2000-04-07,19.35179328918457,19.469791412353516,18.879798889160156,19.174795150756836,11.006467819213867,3918792,False
2000-04-10,19.174795150756836,20.138452529907227,19.115795135498047,20.138452529907227,11.559612274169922,5824003,False
2000-04-11,19.784456253051758,20.68911361694336,19.72545623779297,20.217117309570312,11.604762077331543,7272853,False
2000-04-12,20.177785873413086,20.531780242919922,20.177785873413086,20.217117309570312,11.604762077331543,7556013,False
2000-04-13,20.177785873413086,20.354782104492188,19.13546371459961,19.155128479003906,10.995176315307617,7534085,False
2000-04-14,17.975141525268555,18.565134048461914,17.640811920166016,17.699811935424805,10.159814834594727,8042882,False
2000-04-17,18.250471115112305,18.781465530395508,18.13247299194336,18.74213218688965,10.758122444152832,4419009,False
